ID;LAT;LONG;Datetime;DIA;MES;HORA;TEMP;RH;WS;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
PasoElLeon;-41;-71;2024-03-05T21:00:00Z;5;3;21;18,030;56,1;8,021;0,000;88,064;169,847;584,231;4,860;196,719;23,842;7,455
PasoElLeon;-41;-71;2024-03-05T22:00:00Z;5;3;22;16,730;63,7;6,700;0,000;86,571;170,951;588,447;3,675;198,057;19,544;5,244
PasoElLeon;-41;-71;2024-03-05T23:00:00Z;5;3;23;15,520;62,7;5,350;0,000;86,172;172,007;592,444;3,245;199,332;17,854;4,468
PasoElLeon;-41;-71;2024-03-06T00:00:00Z;6;3;0;14,760;56,4;7,103;0,000;86,172;173,186;596,305;3,545;200,670;19,071;5,021
PasoElLeon;-41;-71;2024-03-06T01:00:00Z;6;3;1;13,830;58,8;5,494;0,000;86,172;174,235;599,998;3,269;201,897;17,983;4,526
PasoElLeon;-41;-71;2024-03-06T02:00:00Z;6;3;2;12,980;56,8;3,085;0,000;86,172;175,271;603,539;2,895;203,094;16,441;3,862
PasoElLeon;-41;-71;2024-03-06T03:00:00Z;6;3;3;12,260;62,9;2,531;0,000;85,721;176,116;606,950;2,643;204,144;15,356;3,422
PasoElLeon;-41;-71;2024-03-06T04:00:00Z;6;3;4;10,080;72,6;2,992;0,000;84,247;176,639;609,968;2,209;204,921;13,377;2,681
PasoElLeon;-41;-71;2024-03-06T05:00:00Z;6;3;5;8,500;76,8;3,355;0,000;83,016;177,018;612,702;1,914;205,562;11,944;2,193
PasoElLeon;-41;-71;2024-03-06T06:00:00Z;6;3;6;8,080;79,9;2,819;0,000;82,074;177,333;615,360;1,656;206,148;10,621;1,782
PasoElLeon;-41;-71;2024-03-06T07:00:00Z;6;3;7;7,091;82,5;3,420;0,000;81,206;177,577;617,841;1,540;206,661;10,004;1,603
PasoElLeon;-41;-71;2024-03-06T08:00:00Z;6;3;8;6,051;87,2;3,161;0,000;79,911;177,733;620,134;1,320;207,086;8,777;1,271
PasoElLeon;-41;-71;2024-03-06T09:00:00Z;6;3;9;5,224;90,6;2,005;0,000;78,585;177,834;622,278;1,096;207,454;7,449;0,951
PasoElLeon;-41;-71;2024-03-06T10:00:00Z;6;3;10;8,510;68,1;3,312;0,000;80,276;178,357;625,014;1,382;208,189;9,136;1,365
PasoElLeon;-41;-71;2024-03-06T11:00:00Z;6;3;11;12,740;47,7;4,522;0,000;84,093;179,591;628,511;2,337;209,515;14,020;2,913
PasoElLeon;-41;-71;2024-03-06T12:00:00Z;6;3;12;15,120;39,0;7,574;0,000;87,194;181,277;632,437;4,196;211,207;21,683;6,302
PasoElLeon;-41;-71;2024-03-06T13:00:00Z;6;3;13;16,910;31,3;8,255;0,000;89,531;183,386;636,685;6,071;213,230;28,092;9,967
PasoElLeon;-41;-71;2024-03-06T14:00:00Z;6;3;14;18,810;27,6;6,278;0,000;90,966;185,844;641,275;6,749;215,532;30,219;11,341
PasoElLeon;-41;-71;2024-03-06T15:00:00Z;6;3;15;19,750;28,5;7,150;0,000;91,282;188,385;646,034;7,376;217,911;32,112;12,629
PasoElLeon;-41;-71;2024-03-06T16:00:00Z;6;3;16;20,200;29,3;7,999;0,000;91,282;190,952;650,874;7,699;220,315;33,076;13,308
PasoElLeon;-41;-71;2024-03-06T17:00:00Z;6;3;17;20,620;30,2;7,891;0,000;91,282;193,536;655,789;7,657;222,737;32,988;13,245
PasoElLeon;-41;-71;2024-03-06T18:00:00Z;6;3;18;20,160;34,0;6,937;0,000;91,282;195,928;660,622;7,298;225,017;31,974;12,533
PasoElLeon;-41;-71;2024-03-06T19:00:00Z;6;3;19;19,020;39,2;7,128;0,000;90,833;198,013;665,250;6,912;227,062;30,851;11,765
PasoElLeon;-41;-71;2024-03-06T20:00:00Z;6;3;20;16,370;48,6;5,396;0,000;89,292;199,544;669,400;5,080;228,673;25,000;8,108
PasoElLeon;-41;-71;2024-03-06T21:00:00Z;6;3;21;14,440;54,0;4,961;0,000;87,982;200,762;673,203;4,117;230,028;21,567;6,243
PasoElLeon;-41;-71;2024-03-06T22:00:00Z;6;3;22;12,580;69,5;3,337;0,000;85,589;201,473;676,672;2,702;231,001;15,829;3,611
PasoElLeon;-41;-71;2024-03-06T23:00:00Z;6;3;23;10,130;71,8;2,768;0,000;84,309;202,013;679,699;2,203;231,796;13,530;2,735
PasoElLeon;-41;-71;2024-03-07T00:00:00Z;7;3;0;8,580;81,8;2,959;0,000;82,290;202,314;682,448;1,713;232,393;11,067;1,917
PasoElLeon;-41;-71;2024-03-07T01:00:00Z;7;3;1;7,659;85,5;3,654;0,000;80,766;202,530;685,030;1,483;232,910;9,826;1,553
PasoElLeon;-41;-71;2024-03-07T02:00:00Z;7;3;2;6,694;87,7;2,981;0,000;79,672;202,694;687,439;1,276;233,366;8,647;1,238
PasoElLeon;-41;-71;2024-03-07T03:00:00Z;7;3;3;6,022;87,5;3,935;0,000;79,217;202,845;689,727;1,281;233,795;8,673;1,245
PasoElLeon;-41;-71;2024-03-07T04:00:00Z;7;3;4;6,014;88,1;5,497;0,000;78,896;202,990;692,014;1,344;234,219;9,043;1,340
PasoElLeon;-41;-71;2024-03-07T05:00:00Z;7;3;5;5,400;92,2;4,637;0,000;77,671;203,076;694,190;1,157;234,588;7,939;1,065
PasoElLeon;-41;-71;2024-03-07T06:00:00Z;7;3;6;5,116;90,3;6,541;0,000;77,671;203,179;696,314;1,274;234,959;8,637;1,236
PasoElLeon;-41;-71;2024-03-07T07:00:00Z;7;3;7;3,894;96,8;2,336;0,000;75,639;203,206;698,219;0,894;235,248;6,268;0,701
PasoElLeon;-41;-71;2024-03-07T08:00:00Z;7;3;8;3,131;96,8;1,692;0,000;74,736;203,229;699,987;0,822;235,514;5,786;0,608
PasoElLeon;-41;-71;2024-03-07T09:00:00Z;7;3;9;2,888;98,3;1,426;0,000;73,751;203,241;701,711;0,772;235,766;5,446;0,546
PasoElLeon;-41;-71;2024-03-07T10:00:00Z;7;3;10;5,257;88,4;3,917;0,000;74,476;203,366;703,861;0,907;236,153;6,359;0,719
PasoElLeon;-41;-71;2024-03-07T11:00:00Z;7;3;11;10,150;67,6;4,450;0,000;78,406;203,988;706,892;1,220;236,999;8,323;1,157
PasoElLeon;-41;-71;2024-03-07T12:00:00Z;7;3;12;14,510;46,7;5,310;0,000;83,927;205,406;710,708;2,379;238,492;14,397;3,053
PasoElLeon;-41;-71;2024-03-07T13:00:00Z;7;3;13;18,040;36,0;10,076;0,000;88,235;207,494;715,159;5,525;240,525;26,597;9,047
PasoElLeon;-41;-71;2024-03-07T14:00:00Z;7;3;14;20,450;24,3;7,837;0,000;91,573;210,275;720,044;7,959;243,082;34,061;14,017
PasoElLeon;-41;-71;2024-03-07T15:00:00Z;7;3;15;22,300;22,7;9,320;0,000;92,826;213,358;725,262;10,237;245,882;40,184;18,782
PasoElLeon;-41;-71;2024-03-07T16:00:00Z;7;3;16;22,740;22,8;9,468;0,000;93,075;216,495;730,559;10,679;248,723;41,321;19,733
PasoElLeon;-41;-71;2024-03-07T17:00:00Z;7;3;17;22,400;24,9;10,638;0,000;93,075;219,504;735,795;11,327;251,464;42,938;21,120
PasoElLeon;-41;-71;2024-03-07T18:00:00Z;7;3;18;21,380;23,5;10,681;0,000;93,075;222,435;740,848;11,352;254,123;43,020;21,191
PasoElLeon;-41;-71;2024-03-07T19:00:00Z;7;3;19;20,150;29,9;10,181;0,000;92,739;224,974;745,679;10,560;256,489;41,086;19,534
PasoElLeon;-41;-71;2024-03-07T20:00:00Z;7;3;20;18,090;35,9;9,119;0,000;91,617;227,071;750,139;8,543;258,511;35,805;15,312
PasoElLeon;-41;-71;2024-03-07T21:00:00Z;7;3;21;16,720;33,6;8,590;0,000;91,399;229,088;754,352;8,065;260,443;34,479;14,323
PasoElLeon;-41;-71;2024-03-07T22:00:00Z;7;3;22;15,960;37,3;8,485;0,000;90,788;230,911;758,429;7,354;262,228;32,438;12,857
PasoElLeon;-41;-71;2024-03-07T23:00:00Z;7;3;23;15,450;41,0;11,963;0,000;90,040;232,576;762,414;7,873;263,896;33,953;13,938
PasoElLeon;-41;-71;2024-03-08T00:00:00Z;8;3;0;15,070;44,7;9,184;0,000;89,327;234,100;766,331;6,179;265,464;28,861;10,455
PasoElLeon;-41;-71;2024-03-08T01:00:00Z;8;3;1;14,740;51,4;10,840;0,000;88,236;235,412;770,188;5,743;266,886;27,459;9,573
PasoElLeon;-41;-71;2024-03-08T02:00:00Z;8;3;2;14,830;52,8;11,477;0,000;87,751;236,694;774,061;5,532;268,291;26,767;9,150
PasoElLeon;-41;-71;2024-03-08T03:00:00Z;8;3;3;12,380;87,7;15,674;1,921;66,298;145,332;777,494;1,220;198,093;8,134;1,111
PasoElLeon;-41;-71;2024-03-08T04:00:00Z;8;3;4;10,930;90,8;17,352;4,199;40,568;83,961;751,312;0,092;131,252;0,305;0,003
PasoElLeon;-41;-71;2024-03-08T05:00:00Z;8;3;5;11,080;95,8;17,183;5,899;20,490;51,328;710,342;0,000;86,949;0,001;0,000
PasoElLeon;-41;-71;2024-03-08T06:00:00Z;8;3;6;10,520;99,6;4,878;7,259;5,733;29,538;661,665;0,000;53,144;0,000;0,000
PasoElLeon;-41;-71;2024-03-08T07:00:00Z;8;3;7;9,920;97,0;4,525;8,160;4,191;15,549;611,683;0,000;29,240;0,000;0,000
PasoElLeon;-41;-71;2024-03-08T08:00:00Z;8;3;8;8,730;97,9;5,983;9,571;2,499;7,733;558,012;0,000;14,948;0,000;0,000
PasoElLeon;-41;-71;2024-03-08T09:00:00Z;8;3;9;8,170;96,5;4,126;9,656;3,556;3,566;510,410;0,000;7,009;0,000;0,000
PasoElLeon;-41;-71;2024-03-08T10:00:00Z;8;3;10;8,120;89,5;6,736;9,792;10,919;1,387;467,426;0,000;2,753;0,000;0,000
PasoElLeon;-41;-71;2024-03-08T11:00:00Z;8;3;11;7,741;96,2;8,143;10,625;6,445;0,071;424,862;0,000;0,142;0,000;0,000
PasoElLeon;-41;-71;2024-03-08T12:00:00Z;8;3;12;7,908;98,9;4,036;12,699;1,289;0,017;377,908;0,000;0,034;0,000;0,000
PasoElLeon;-41;-71;2024-03-08T13:00:00Z;8;3;13;7,689;95,7;4,244;14,756;4,270;0,064;328,450;0,000;0,129;0,000;0,000
PasoElLeon;-41;-71;2024-03-08T14:00:00Z;8;3;14;9,000;85,5;9,238;15,436;15,930;0,250;282,702;0,000;0,498;0,000;0,000
PasoElLeon;-41;-71;2024-03-08T15:00:00Z;8;3;15;10,110;85,6;9,814;15,436;18,339;0,275;242,128;0,000;0,549;0,000;0,000
PasoElLeon;-41;-71;2024-03-08T16:00:00Z;8;3;16;9,930;73,7;12,262;15,538;28,035;0,494;205,249;0,004;0,983;0,001;0,000
PasoElLeon;-41;-71;2024-03-08T17:00:00Z;8;3;17;10,750;76,9;10,447;15,691;26,954;0,467;171,493;0,002;0,927;0,001;0,000
PasoElLeon;-41;-71;2024-03-08T18:00:00Z;8;3;18;9,110;94,5;7,700;16,524;9,381;0,096;138,390;0,000;0,191;0,000;0,000
PasoElLeon;-41;-71;2024-03-08T19:00:00Z;8;3;19;9,270;87,1;5,177;16,711;12,829;0,228;107,658;0,000;0,454;0,000;0,000
PasoElLeon;-41;-71;2024-03-08T20:00:00Z;8;3;20;9,760;80,9;11,167;17,238;21,834;0,354;78,364;0,000;0,699;0,000;0,000
PasoElLeon;-41;-71;2024-03-08T21:00:00Z;8;3;21;8,910;83,0;9,706;17,612;19,739;0,290;50,423;0,000;0,572;0,000;0,000
PasoElLeon;-41;-71;2024-03-08T22:00:00Z;8;3;22;9,010;83,0;10,980;17,714;20,290;0,293;24,325;0,000;0,569;0,000;0,000
PasoElLeon;-41;-71;2024-03-08T23:00:00Z;8;3;23;9,190;79,1;11,354;17,867;23,379;0,367;2,858;0,001;0,555;0,000;0,000
PasoElLeon;-41;-71;2024-03-09T00:00:00Z;9;3;0;8,950;94,7;9,076;18,139;8,666;0,091;2,815;0,000;0,168;0,000;0,000
PasoElLeon;-41;-71;2024-03-09T01:00:00Z;9;3;1;8,410;85,0;6,955;18,615;14,707;0,243;2,718;0,000;0,397;0,000;0,000
PasoElLeon;-41;-71;2024-03-09T02:00:00Z;9;3;2;8,900;88,2;10,512;17,561;15,201;0,201;2,806;0,000;0,341;0,000;0,000
PasoElLeon;-41;-71;2024-03-09T03:00:00Z;9;3;3;8,270;96,1;6,034;15,861;5,797;0,062;2,693;0,000;0,118;0,000;0,000
PasoElLeon;-41;-71;2024-03-09T04:00:00Z;9;3;4;8,470;94,6;7,225;14,416;6,376;0,088;2,729;0,000;0,163;0,000;0,000
PasoElLeon;-41;-71;2024-03-09T05:00:00Z;9;3;5;9,550;83,0;10,253;13,141;18,823;0,309;2,923;0,000;0,488;0,000;0,000
PasoElLeon;-41;-71;2024-03-09T06:00:00Z;9;3;6;9,380;85,9;9,328;12,240;18,452;0,252;2,892;0,000;0,414;0,000;0,000
PasoElLeon;-41;-71;2024-03-09T07:00:00Z;9;3;7;9,490;90,2;10,562;10,931;15,464;0,177;2,912;0,000;0,307;0,000;0,000
PasoElLeon;-41;-71;2024-03-09T08:00:00Z;9;3;8;8,970;92,7;10,202;11,135;11,925;0,125;2,819;0,000;0,226;0,000;0,000
PasoElLeon;-41;-71;2024-03-09T09:00:00Z;9;3;9;8,960;98,4;5,566;11,033;3,744;0,027;2,817;0,000;0,054;0,000;0,000
PasoElLeon;-41;-71;2024-03-09T10:00:00Z;9;3;10;9,140;99,5;3,013;10,268;0,504;0,009;2,849;0,000;0,017;0,000;0,000
PasoElLeon;-41;-71;2024-03-09T11:00:00Z;9;3;11;10,270;95,5;4,561;8,211;5,012;0,087;3,053;0,000;0,163;0,000;0,000
PasoElLeon;-41;-71;2024-03-09T12:00:00Z;9;3;12;11,710;92,4;3,989;6,154;9,172;0,166;3,312;0,000;0,295;0,000;0,000
PasoElLeon;-41;-71;2024-03-09T13:00:00Z;9;3;13;12,780;87,9;5,414;5,474;16,978;0,286;3,504;0,000;0,475;0,000;0,000
PasoElLeon;-41;-71;2024-03-09T14:00:00Z;9;3;14;14,100;80,8;6,602;5,474;27,133;0,497;3,742;0,002;0,747;0,001;0,000
PasoElLeon;-41;-71;2024-03-09T15:00:00Z;9;3;15;14,260;72,2;6,980;5,372;36,203;0,728;3,771;0,023;0,982;0,006;0,000
PasoElLeon;-41;-71;2024-03-09T16:00:00Z;9;3;16;15,520;58,2;10,084;5,219;49,453;1,184;3,998;0,254;1,361;0,071;0,000
PasoElLeon;-41;-71;2024-03-09T17:00:00Z;9;3;17;14,650;71,1;7,301;4,386;46,503;0,791;3,841;0,148;1,044;0,039;0,000
PasoElLeon;-41;-71;2024-03-09T18:00:00Z;9;3;18;13,930;73,9;6,080;4,199;43,087;0,669;3,711;0,082;0,922;0,021;0,000
PasoElLeon;-41;-71;2024-03-09T19:00:00Z;9;3;19;13,720;73,6;5,468;3,672;42,973;0,667;3,868;0,078;0,932;0,020;0,000
PasoElLeon;-41;-71;2024-03-09T20:00:00Z;9;3;20;13,120;79,6;5,148;3,298;40,264;0,494;4,528;0,047;0,777;0,012;0,000
PasoElLeon;-41;-71;2024-03-09T21:00:00Z;9;3;21;12,250;83,1;3,650;3,196;35,575;0,385;5,194;0,017;0,649;0,004;0,000
PasoElLeon;-41;-71;2024-03-09T22:00:00Z;9;3;22;11,840;87,4;5,015;3,043;31,830;0,278;6,033;0,007;0,498;0,002;0,000
PasoElLeon;-41;-71;2024-03-09T23:00:00Z;9;3;23;11,450;90,7;5,144;2,771;28,223;0,199;9,298;0,003;0,378;0,001;0,000
PasoElLeon;-41;-71;2024-03-10T00:00:00Z;10;3;0;10,990;91,4;3,557;2,295;26,560;0,177;12,480;0,002;0,342;0,000;0,000
PasoElLeon;-41;-71;2024-03-10T01:00:00Z;10;3;1;10,690;93,2;3,074;1,428;27,664;0,314;15,608;0,002;0,598;0,000;0,000
PasoElLeon;-41;-71;2024-03-10T02:00:00Z;10;3;2;10,490;97,0;2,077;0,850;28,080;0,373;18,700;0,002;0,711;0,001;0,000
PasoElLeon;-41;-71;2024-03-10T03:00:00Z;10;3;3;9,920;97,7;1,829;0,595;29,309;0,416;21,690;0,003;0,795;0,001;0,000
PasoElLeon;-41;-71;2024-03-10T04:00:00Z;10;3;4;9,380;97,6;2,185;0,510;31,150;0,459;24,582;0,005;0,878;0,001;0,000
PasoElLeon;-41;-71;2024-03-10T05:00:00Z;10;3;5;9,060;99,6;1,843;0,510;31,379;0,466;27,417;0,005;0,894;0,001;0,000
PasoElLeon;-41;-71;2024-03-10T06:00:00Z;10;3;6;8,940;100,0;1,890;0,408;31,379;0,466;30,230;0,005;0,898;0,001;0,000
PasoElLeon;-41;-71;2024-03-10T07:00:00Z;10;3;7;8,910;100,0;1,487;0,119;31,379;0,466;33,038;0,005;0,901;0,001;0,000
PasoElLeon;-41;-71;2024-03-10T08:00:00Z;10;3;8;8,530;100,0;2,095;0,085;31,379;0,466;35,777;0,006;0,903;0,001;0,000
PasoElLeon;-41;-71;2024-03-10T09:00:00Z;10;3;9;8,290;100,0;2,210;0,017;31,379;0,466;38,474;0,006;0,905;0,001;0,000
PasoElLeon;-41;-71;2024-03-10T10:00:00Z;10;3;10;9,140;98,7;2,369;0,000;32,409;0,489;41,323;0,007;0,950;0,002;0,000
PasoElLeon;-41;-71;2024-03-10T11:00:00Z;10;3;11;10,830;85,5;2,426;0,000;42,510;0,784;44,476;0,062;1,501;0,018;0,000
PasoElLeon;-41;-71;2024-03-10T12:00:00Z;10;3;12;12,800;62,7;3,208;0,000;60,980;1,668;47,984;0,510;3,068;0,181;0,001
PasoElLeon;-41;-71;2024-03-10T13:00:00Z;10;3;13;14,870;49,9;4,795;0,000;76,207;3,031;51,865;1,048;5,290;0,462;0,007
PasoElLeon;-41;-71;2024-03-10T14:00:00Z;10;3;14;16,630;48,6;6,498;0,000;83,494;4,585;56,062;2,386;7,613;1,820;0,078
PasoElLeon;-41;-71;2024-03-10T15:00:00Z;10;3;15;17,120;45,4;9,259;0,000;86,529;6,281;60,348;4,156;9,968;4,477;0,386
PasoElLeon;-41;-71;2024-03-10T16:00:00Z;10;3;16;17,520;45,8;8,363;0,000;87,363;8,001;64,705;4,473;12,223;5,418;0,541
PasoElLeon;-41;-71;2024-03-10T17:00:00Z;10;3;17;17,670;44,3;7,992;0,000;87,805;9,783;69,090;4,677;14,451;6,216;0,690
PasoElLeon;-41;-71;2024-03-10T18:00:00Z;10;3;18;17,440;48,4;8,564;0,000;87,805;11,414;73,433;4,814;16,439;6,865;0,823
PasoElLeon;-41;-71;2024-03-10T19:00:00Z;10;3;19;16,550;49,4;9,148;0,000;87,805;12,936;77,616;4,957;18,263;7,478;0,958
PasoElLeon;-41;-71;2024-03-10T20:00:00Z;10;3;20;16,100;53,6;7,409;0,000;87,682;14,296;81,718;4,462;19,893;7,135;0,881
PasoElLeon;-41;-71;2024-03-10T21:00:00Z;10;3;21;14,720;69,8;4,532;0,000;85,538;15,111;85,572;2,850;20,966;4,774;0,433
PasoElLeon;-41;-71;2024-03-10T22:00:00Z;10;3;22;13,830;68,8;5,576;0,000;84,925;15,905;89,265;2,760;22,007;4,769;0,432
PasoElLeon;-41;-71;2024-03-10T23:00:00Z;10;3;23;13,630;76,3;6,703;0,000;83,647;16,500;92,923;2,459;22,854;4,334;0,365
PasoElLeon;-41;-71;2024-03-11T00:00:00Z;11;3;0;13,480;79,2;6,275;0,000;82,794;17,017;96,553;2,156;23,625;3,841;0,294
PasoElLeon;-41;-71;2024-03-11T01:00:00Z;11;3;1;13,410;80,5;5,342;0,000;82,318;17,499;100,171;1,938;24,360;3,478;0,247
PasoElLeon;-41;-71;2024-03-11T02:00:00Z;11;3;2;13,250;79,7;6,707;0,000;82,301;17,996;103,760;2,071;25,106;3,840;0,294
PasoElLeon;-41;-71;2024-03-11T03:00:00Z;11;3;3;13,310;76,2;8,273;0,000;82,301;18,580;107,360;2,241;25,938;4,286;0,358
PasoElLeon;-41;-71;2024-03-11T04:00:00Z;11;3;4;12,950;75,7;7,240;0,000;82,301;19,162;110,895;2,128;26,763;4,143;0,337
PasoElLeon;-41;-71;2024-03-11T05:00:00Z;11;3;5;12,240;86,0;3,334;0,000;80,980;19,481;114,302;1,495;27,321;2,772;0,165
PasoElLeon;-41;-71;2024-03-11T06:00:00Z;11;3;6;11,390;91,3;2,624;0,000;79,108;19,666;117,556;1,186;27,733;2,020;0,094
PasoElLeon;-41;-71;2024-03-11T07:00:00Z;11;3;7;10,710;93,6;1,721;0,000;77,709;19,795;120,688;1,002;28,077;1,508;0,056
PasoElLeon;-41;-71;2024-03-11T08:00:00Z;11;3;8;10,750;96,8;2,185;0,000;75,950;19,859;123,827;0,904;28,351;1,167;0,036
PasoElLeon;-41;-71;2024-03-11T09:00:00Z;11;3;9;10,960;96,0;2,833;0,000;75,692;19,942;127,004;0,919;28,641;1,259;0,041
PasoElLeon;-41;-71;2024-03-11T10:00:00Z;11;3;10;11,810;92,2;4,288;0,000;75,783;20,113;130,333;0,995;29,028;1,555;0,059
PasoElLeon;-41;-71;2024-03-11T11:00:00Z;11;3;11;14,940;68,7;6,754;0,000;80,019;20,969;134,227;1,600;30,159;3,277;0,222
PasoElLeon;-41;-71;2024-03-11T12:00:00Z;11;3;12;16,320;63,3;7,297;0,000;82,811;22,059;138,368;2,274;31,545;4,989;0,468
PasoElLeon;-41;-71;2024-03-11T13:00:00Z;11;3;13;17,610;56,6;6,282;0,000;84,822;23,443;142,742;2,819;33,239;6,372;0,721
PasoElLeon;-41;-71;2024-03-11T14:00:00Z;11;3;14;19,420;48,9;7,099;0,000;86,731;25,230;147,442;3,836;35,342;8,734;1,260
PasoElLeon;-41;-71;2024-03-11T15:00:00Z;11;3;15;20,750;42,6;8,543;0,000;88,323;27,368;152,381;5,179;37,775;11,661;2,102
PasoElLeon;-41;-71;2024-03-11T16:00:00Z;11;3;16;21,030;40,2;7,574;0,000;89,062;29,624;157,370;5,485;40,288;12,652;2,429
PasoElLeon;-41;-71;2024-03-11T17:00:00Z;11;3;17;21,850;36,6;9,518;0,000;89,894;32,104;162,507;6,817;42,981;15,514;3,485
PasoElLeon;-41;-71;2024-03-11T18:00:00Z;11;3;18;21,130;40,0;7,675;0,000;89,894;34,378;167,514;6,212;45,442;14,891;3,241
PasoElLeon;-41;-71;2024-03-11T19:00:00Z;11;3;19;20,190;40,8;7,243;0,000;89,894;36,526;172,353;6,078;47,753;15,044;3,300
PasoElLeon;-41;-71;2024-03-11T20:00:00Z;11;3;20;19,030;41,0;7,463;0,000;89,894;38,551;176,982;6,146;49,918;15,541;3,495
PasoElLeon;-41;-71;2024-03-11T21:00:00Z;11;3;21;18,410;42,7;8,579;0,000;89,891;40,457;181,500;6,498;51,959;16,564;3,913
PasoElLeon;-41;-71;2024-03-11T22:00:00Z;11;3;22;18,250;60,5;9,572;0,136;87,536;41,759;185,989;4,873;53,493;13,501;2,725
PasoElLeon;-41;-71;2024-03-11T23:00:00Z;11;3;23;13,880;86,8;8,222;2,346;61,544;36,144;189,691;0,678;48,963;1,484;0,055
PasoElLeon;-41;-71;2024-03-12T00:00:00Z;12;3;0;12,430;95,2;8,068;4,743;30,081;23,936;184,786;0,005;36,162;0,007;0,000
PasoElLeon;-41;-71;2024-03-12T01:00:00Z;12;3;1;11,890;98,7;3,521;6,409;10,270;13,803;175,674;0,000;23,074;0,000;0,000
PasoElLeon;-41;-71;2024-03-12T02:00:00Z;12;3;2;11,750;99,4;3,362;7,888;3,168;7,161;163,193;0,000;12,906;0,000;0,000
PasoElLeon;-41;-71;2024-03-12T03:00:00Z;12;3;3;11,780;95,7;3,748;12,886;4,804;3,133;139,546;0,000;5,932;0,000;0,000
PasoElLeon;-41;-71;2024-03-12T04:00:00Z;12;3;4;11,350;100,0;2,671;15,402;0,000;0,911;111,892;0,000;1,786;0,000;0,000
PasoElLeon;-41;-71;2024-03-12T05:00:00Z;12;3;5;11,320;99,6;2,610;16,779;0,421;0,008;83,465;0,000;0,017;0,000;0,000
PasoElLeon;-41;-71;2024-03-12T06:00:00Z;12;3;6;11,280;100,0;2,416;20,927;0,000;0,000;49,444;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-03-12T07:00:00Z;12;3;7;11,280;100,0;2,142;21,488;0,000;0,000;17,384;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-03-12T08:00:00Z;12;3;8;11,370;100,0;2,750;22,321;0,000;0,000;3,251;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-03-12T09:00:00Z;12;3;9;11,630;100,0;4,360;22,321;0,000;0,000;3,297;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-03-12T10:00:00Z;12;3;10;11,930;100,0;4,889;22,321;0,000;0,000;3,351;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-03-12T11:00:00Z;12;3;11;13,150;85,1;8,474;22,321;18,490;0,362;3,571;0,000;0,578;0,000;0,000
PasoElLeon;-41;-71;2024-03-12T12:00:00Z;12;3;12;14,810;55,5;14,461;22,321;42,979;1,207;3,870;0,122;1,356;0,034;0,000
PasoElLeon;-41;-71;2024-03-12T13:00:00Z;12;3;13;15,550;47,4;14,918;22,321;50,309;1,493;4,003;0,360;1,545;0,104;0,000
PasoElLeon;-41;-71;2024-03-12T14:00:00Z;12;3;14;15,910;47,4;13,705;22,321;51,199;1,556;4,068;0,376;1,591;0,110;0,001
PasoElLeon;-41;-71;2024-03-12T15:00:00Z;12;3;15;15,930;43,4;13,432;22,321;52,587;1,706;4,071;0,432;1,685;0,128;0,001
PasoElLeon;-41;-71;2024-03-12T16:00:00Z;12;3;16;15,990;47,6;16,340;22,321;53,077;1,668;4,082;0,527;1,658;0,155;0,001
PasoElLeon;-41;-71;2024-03-12T17:00:00Z;12;3;17;15,660;44,9;12,877;22,321;51,633;1,696;4,023;0,379;1,672;0,112;0,001
PasoElLeon;-41;-71;2024-03-12T18:00:00Z;12;3;18;15,500;45,8;13,601;22,321;51,326;1,670;3,994;0,380;1,650;0,112;0,001
PasoElLeon;-41;-71;2024-03-12T19:00:00Z;12;3;19;15,220;47,7;9,889;22,321;47,761;1,578;3,944;0,202;1,578;0,059;0,000
PasoElLeon;-41;-71;2024-03-12T20:00:00Z;12;3;20;14,350;54,1;7,812;22,321;42,012;1,284;3,787;0,074;1,390;0,021;0,000
PasoElLeon;-41;-71;2024-03-12T21:00:00Z;12;3;21;12,280;74,6;5,231;22,185;26,910;0,579;3,414;0,002;0,814;0,000;0,000
PasoElLeon;-41;-71;2024-03-12T22:00:00Z;12;3;22;10,140;80,9;2,970;19,975;17,141;0,366;3,029;0,000;0,562;0,000;0,000
PasoElLeon;-41;-71;2024-03-12T23:00:00Z;12;3;23;9,280;83,4;3,071;17,578;14,641;0,294;2,874;0,000;0,468;0,000;0,000
PasoElLeon;-41;-71;2024-03-13T00:00:00Z;13;3;0;9,160;84,4;4,381;15,912;15,059;0,273;2,853;0,000;0,440;0,000;0,000
PasoElLeon;-41;-71;2024-03-13T01:00:00Z;13;3;1;9,630;82,9;6,937;14,433;18,509;0,313;2,937;0,000;0,494;0,000;0,000
PasoElLeon;-41;-71;2024-03-13T02:00:00Z;13;3;2;10,340;71,0;8,669;9,435;29,267;0,566;3,065;0,004;0,774;0,001;0,000
PasoElLeon;-41;-71;2024-03-13T03:00:00Z;13;3;3;11,960;61,4;8,845;6,919;39,296;0,859;3,357;0,047;1,048;0,012;0,000
PasoElLeon;-41;-71;2024-03-13T04:00:00Z;13;3;4;12,330;59,1;9,414;5,542;45,475;0,936;3,423;0,142;1,112;0,038;0,000
