"Plot Title: Manso Inferior"
"#","Date Time, GMT-03:00","Wind Speed, m/s (LGR S/N: 20210973, SEN S/N: 20203022)","Gust Speed, m/s (LGR S/N: 20210973, SEN S/N: 20203022)","Wind Direction, ø (LGR S/N: 20210973, SEN S/N: 20203073)","PAR, µmol/m²/s (LGR S/N: 20210973, SEN S/N: 20210411)","Temp, °C (LGR S/N: 20210973, SEN S/N: 20215229)","RH, % (LGR S/N: 20210973, SEN S/N: 20215229)","Water Content, m³/m³ (LGR S/N: 20210973, SEN S/N: 20218250, LBL: 100 cm)","Pressure, mbar (LGR S/N: 20210973, SEN S/N: 20218662)","Rain, mm (LGR S/N: 20210973, SEN S/N: 20219452)","Solar Radiation, W/m² (LGR S/N: 20210973, SEN S/N: 20222394)","Water Content, m³/m³ (LGR S/N: 20210973, SEN S/N: 20225097, LBL: 40 cm)","Water Content, m³/m³ (LGR S/N: 20210973, SEN S/N: 20225099, LBL: 5 cm)","Water Content, m³/m³ (LGR S/N: 20210973, SEN S/N: 20225103, LBL: 20 cm)"
184,01/14/25 09:00:00 PM,0.00,0.50,230.2,6.2,13.305,77.600,0.2320,954.050,0.00,1.9,0.2116,0.0976,0.1296
185,01/14/25 09:10:00 PM,0.50,1.51,205.0,3.7,13.281,78.300,0.2313,954.050,0.00,0.6,0.2109,0.0976,0.1288
186,01/14/25 09:20:00 PM,2.01,4.03,153.0,1.2,13.522,76.500,0.2298,954.050,0.00,0.6,0.2102,0.0976,0.1281
187,01/14/25 09:30:00 PM,2.01,4.03,146.0,1.2,13.425,77.000,0.2298,953.950,0.00,0.6,0.2102,0.0976,0.1281
188,01/14/25 09:40:00 PM,1.51,3.02,123.5,1.2,13.305,78.000,0.2298,954.050,0.00,0.6,0.2102,0.0969,0.1288
189,01/14/25 09:50:00 PM,1.01,2.52,153.0,1.2,13.281,78.700,0.2291,953.950,0.00,0.6,0.2095,0.0969,0.1281
190,01/14/25 10:00:00 PM,0.50,2.01,144.6,1.2,13.257,79.100,0.2291,953.950,0.00,0.6,0.2095,0.0969,0.1281
191,01/14/25 10:10:00 PM,0.50,1.51,117.9,1.2,13.185,79.800,0.2291,953.950,0.00,0.6,0.2095,0.0969,0.1281
192,01/14/25 10:20:00 PM,1.01,3.02,132.0,1.2,13.209,80.200,0.2291,953.950,0.00,0.6,0.2095,0.0969,0.1281
193,01/14/25 10:30:00 PM,1.51,3.02,136.2,1.2,12.992,80.900,0.2298,953.950,0.00,0.6,0.2102,0.0969,0.1288
194,01/14/25 10:40:00 PM,1.51,3.52,144.6,1.2,12.534,83.900,0.2305,953.750,0.00,0.6,0.2102,0.0969,0.1288
195,01/14/25 10:50:00 PM,1.01,3.02,123.5,1.2,12.509,85.700,0.2313,953.750,0.00,0.6,0.2109,0.0969,0.1288
196,01/14/25 11:00:00 PM,1.01,3.02,154.4,1.2,12.509,86.300,0.2313,953.850,0.00,0.6,0.2109,0.0969,0.1288
197,01/14/25 11:10:00 PM,1.01,2.52,120.7,1.2,12.606,86.100,0.2313,953.650,0.00,0.6,0.2109,0.0969,0.1296
198,01/14/25 11:20:00 PM,0.00,2.52,129.2,1.2,12.243,86.300,0.2313,953.750,0.00,0.6,0.2109,0.0969,0.1296
199,01/14/25 11:30:00 PM,0.00,0.00,129.2,1.2,12.195,87.000,0.2313,953.750,0.00,0.6,0.2109,0.0969,0.1288
200,01/14/25 11:40:00 PM,0.00,0.50,129.2,1.2,12.122,87.600,0.2305,953.550,0.00,0.6,0.2109,0.0969,0.1296
201,01/14/25 11:50:00 PM,0.00,1.01,129.2,1.2,12.025,88.300,0.2313,953.550,0.00,0.6,0.2109,0.0969,0.1296
202,01/15/25 12:00:00 AM,0.00,0.50,129.2,1.2,12.074,89.000,0.2313,953.450,0.00,0.6,0.2109,0.0962,0.1296
203,01/15/25 12:10:00 AM,0.00,0.00,129.2,1.2,12.001,89.300,0.2313,953.450,0.00,0.6,0.2109,0.0962,0.1296
204,01/15/25 12:20:00 AM,0.00,0.50,129.2,1.2,11.953,90.000,0.2313,953.350,0.00,0.6,0.2109,0.0962,0.1288
205,01/15/25 12:30:00 AM,0.00,1.01,129.2,1.2,11.904,90.600,0.2313,953.550,0.00,0.6,0.2109,0.0962,0.1296
206,01/15/25 12:40:00 AM,0.00,0.00,129.2,1.2,11.929,90.700,0.2320,953.350,0.00,0.6,0.2109,0.0962,0.1296
207,01/15/25 12:50:00 AM,0.00,0.50,129.2,1.2,11.977,91.000,0.2313,953.350,0.00,0.6,0.2109,0.0962,0.1288
208,01/15/25 01:00:00 AM,0.00,0.50,129.2,1.2,11.904,91.300,0.2313,953.050,0.00,0.6,0.2109,0.0962,0.1296
209,01/15/25 01:10:00 AM,0.00,0.50,129.2,1.2,11.904,91.600,0.2313,953.050,0.00,0.6,0.2109,0.0962,0.1296
210,01/15/25 01:20:00 AM,0.00,1.01,129.2,1.2,11.832,91.700,0.2320,953.150,0.00,0.6,0.2109,0.0962,0.1296
211,01/15/25 01:30:00 AM,0.00,1.01,122.1,1.2,11.832,91.800,0.2320,952.750,0.00,0.6,0.2109,0.0962,0.1296
212,01/15/25 01:40:00 AM,0.50,2.01,134.8,1.2,11.856,92.200,0.2327,952.650,0.00,0.6,0.2116,0.0962,0.1303
213,01/15/25 01:50:00 AM,0.00,1.51,137.6,1.2,11.904,92.300,0.2320,952.650,0.00,0.6,0.2116,0.0962,0.1303
214,01/15/25 02:00:00 AM,0.00,1.51,74.4,1.2,11.880,92.300,0.2327,952.550,0.00,0.6,0.2116,0.0962,0.1296
215,01/15/25 02:10:00 AM,0.00,0.50,74.4,1.2,11.710,92.200,0.2327,952.450,0.00,0.6,0.2116,0.0962,0.1303
216,01/15/25 02:20:00 AM,0.00,0.00,74.4,1.2,11.686,92.100,0.2334,952.350,0.00,0.6,0.2116,0.0962,0.1310
217,01/15/25 02:30:00 AM,0.00,0.50,74.4,1.2,11.492,92.300,0.2334,952.350,0.00,0.6,0.2116,0.0962,0.1303
218,01/15/25 02:40:00 AM,0.00,1.51,74.4,1.2,11.467,92.400,0.2327,952.350,0.00,0.6,0.2116,0.0962,0.1303
219,01/15/25 02:50:00 AM,0.00,1.01,40.7,1.2,11.394,92.700,0.2334,952.250,0.00,0.6,0.2116,0.0962,0.1310
220,01/15/25 03:00:00 AM,0.00,1.01,5.6,1.2,11.419,92.900,0.2334,952.250,0.00,0.6,0.2124,0.0962,0.1303
221,01/15/25 03:10:00 AM,0.00,0.00,5.6,1.2,11.346,93.000,0.2334,952.150,0.00,0.6,0.2116,0.0954,0.1310
222,01/15/25 03:20:00 AM,0.00,1.01,5.6,1.2,11.321,93.200,0.2334,952.050,0.00,0.6,0.2116,0.0954,0.1310
223,01/15/25 03:30:00 AM,0.00,0.50,5.6,1.2,11.321,93.500,0.2334,951.950,0.00,0.6,0.2124,0.0954,0.1310
224,01/15/25 03:40:00 AM,0.00,1.01,5.6,1.2,11.346,93.400,0.2342,951.850,0.00,0.6,0.2131,0.0954,0.1310
225,01/15/25 03:50:00 AM,0.00,1.01,5.6,1.2,11.394,93.500,0.2327,951.850,0.00,0.6,0.2116,0.0954,0.1303
226,01/15/25 04:00:00 AM,0.00,1.51,141.8,1.2,11.662,93.600,0.2342,951.650,0.00,0.6,0.2124,0.0954,0.1310
227,01/15/25 04:10:00 AM,0.00,1.51,117.9,1.2,11.783,93.600,0.2342,951.650,0.00,0.6,0.2124,0.0954,0.1310
228,01/15/25 04:20:00 AM,0.00,0.50,117.9,1.2,11.783,93.400,0.2349,951.550,0.00,0.6,0.2131,0.0954,0.1318
229,01/15/25 04:30:00 AM,0.00,1.01,108.1,1.2,11.637,93.400,0.2356,951.350,0.00,0.6,0.2146,0.0954,0.1318
230,01/15/25 04:40:00 AM,0.00,0.50,101.1,1.2,11.613,93.300,0.2356,951.250,0.00,0.6,0.2138,0.0954,0.1318
231,01/15/25 04:50:00 AM,0.00,0.50,101.1,1.2,11.540,93.400,0.2356,951.150,0.00,0.6,0.2138,0.0954,0.1318
232,01/15/25 05:00:00 AM,0.00,1.01,60.4,1.2,11.248,93.400,0.2363,951.050,0.00,0.6,0.2146,0.0954,0.1318
233,01/15/25 05:10:00 AM,0.00,1.01,351.0,1.2,11.370,93.700,0.2363,950.950,0.00,0.6,0.2146,0.0954,0.1318
234,01/15/25 05:20:00 AM,0.00,0.50,351.0,1.2,11.394,93.800,0.2342,950.950,0.00,0.6,0.2124,0.0954,0.1310
235,01/15/25 05:30:00 AM,0.00,1.51,351.0,1.2,11.321,93.900,0.2349,950.850,0.00,0.6,0.2124,0.0954,0.1318
236,01/15/25 05:40:00 AM,0.00,1.01,228.8,1.2,11.516,94.100,0.2349,950.850,0.00,0.6,0.2131,0.0954,0.1318
237,01/15/25 05:50:00 AM,0.00,1.01,202.2,1.2,11.613,94.200,0.2349,950.850,0.00,0.6,0.2131,0.0954,0.1318
238,01/15/25 06:00:00 AM,0.00,0.50,202.2,1.2,11.540,94.200,0.2342,950.850,0.00,0.6,0.2124,0.0954,0.1310
239,01/15/25 06:10:00 AM,0.00,0.50,202.2,1.2,11.589,94.300,0.2349,950.850,0.00,0.6,0.2124,0.0954,0.1318
240,01/15/25 06:20:00 AM,0.00,1.01,202.2,1.2,11.637,94.400,0.2342,950.850,0.00,0.6,0.2124,0.0954,0.1310
241,01/15/25 06:30:00 AM,0.00,0.50,202.2,1.2,11.686,94.500,0.2342,950.850,0.00,0.6,0.2116,0.0954,0.1310
242,01/15/25 06:40:00 AM,0.00,0.50,202.2,3.7,11.710,94.500,0.2342,951.050,0.00,0.6,0.2124,0.0954,0.1310
243,01/15/25 06:50:00 AM,0.00,0.50,202.2,11.2,11.783,94.500,0.2342,950.850,0.00,6.9,0.2124,0.0954,0.1310
244,01/15/25 07:00:00 AM,0.00,1.01,202.2,23.7,11.856,94.600,0.2342,950.950,0.00,15.6,0.2124,0.0954,0.1310
245,01/15/25 07:10:00 AM,0.00,1.01,202.2,38.7,11.977,94.600,0.2342,951.150,0.00,16.9,0.2124,0.0954,0.1310
246,01/15/25 07:20:00 AM,0.00,0.00,202.2,41.2,12.195,94.600,0.2342,951.150,0.00,19.4,0.2124,0.0954,0.1310
247,01/15/25 07:30:00 AM,0.00,1.01,154.4,76.2,12.389,94.600,0.2334,951.250,0.00,55.6,0.2124,0.0954,0.1310
248,01/15/25 07:40:00 AM,0.00,0.50,136.2,91.2,12.703,94.500,0.2334,951.350,0.00,53.1,0.2116,0.0954,0.1310
249,01/15/25 07:50:00 AM,0.00,1.01,98.3,118.7,13.064,94.400,0.2334,951.350,0.00,58.1,0.2124,0.0947,0.1310
250,01/15/25 08:00:00 AM,0.00,1.51,85.6,118.7,13.185,94.200,0.2320,951.350,0.00,50.6,0.2116,0.0954,0.1303
251,01/15/25 08:10:00 AM,0.50,1.51,64.6,148.7,13.570,94.000,0.2320,951.450,0.00,69.4,0.2124,0.0954,0.1303
252,01/15/25 08:20:00 AM,0.00,1.51,78.6,186.2,13.882,93.500,0.2327,951.550,0.00,88.1,0.2116,0.0954,0.1303
253,01/15/25 08:30:00 AM,0.00,1.01,89.9,203.7,14.337,93.100,0.2327,951.650,0.00,103.1,0.2116,0.0954,0.1310
254,01/15/25 08:40:00 AM,0.00,1.51,89.9,233.7,14.816,92.400,0.2320,951.750,0.00,126.9,0.2131,0.0954,0.1303
255,01/15/25 08:50:00 AM,0.00,1.51,99.7,278.7,15.605,91.000,0.2298,951.750,0.00,129.4,0.2116,0.0954,0.1296
256,01/15/25 09:00:00 AM,0.00,1.51,92.7,398.7,16.392,89.400,0.2291,951.750,0.00,184.4,0.2116,0.0954,0.1296
257,01/15/25 09:10:00 AM,0.00,2.01,102.5,448.7,17.938,86.500,0.2284,951.750,0.00,181.9,0.2109,0.0954,0.1288
258,01/15/25 09:20:00 AM,0.00,1.51,103.9,893.7,19.627,81.000,0.2291,951.750,0.00,700.6,0.2116,0.0954,0.1288
259,01/15/25 09:30:00 AM,0.50,2.01,51.9,1151.2,19.698,74.500,0.2291,951.450,0.00,718.1,0.2116,0.0954,0.1288
260,01/15/25 09:40:00 AM,0.50,2.01,88.4,941.2,20.365,71.000,0.2298,951.750,0.00,450.6,0.2124,0.0954,0.1288
261,01/15/25 09:50:00 AM,1.01,3.02,60.4,451.2,19.294,68.400,0.2327,951.750,0.00,204.4,0.2138,0.0954,0.1303
262,01/15/25 10:00:00 AM,1.01,2.52,81.4,966.2,20.317,66.400,0.2363,951.650,0.00,628.1,0.2167,0.0962,0.1325
263,01/15/25 10:10:00 AM,0.50,3.02,103.9,808.7,21.151,62.200,0.2320,951.550,0.00,279.4,0.2131,0.0954,0.1310
264,01/15/25 10:20:00 AM,1.51,3.52,317.3,436.2,20.341,59.100,0.2284,951.950,0.00,208.1,0.2109,0.0962,0.1281
265,01/15/25 10:30:00 AM,2.01,5.03,273.8,466.2,20.579,55.100,0.2284,952.050,0.00,270.6,0.2109,0.0962,0.1281
266,01/15/25 10:40:00 AM,2.01,5.54,234.5,888.7,20.698,53.900,0.2284,951.950,0.00,516.9,0.2109,0.0962,0.1288
267,01/15/25 10:50:00 AM,2.01,6.04,248.5,881.2,21.103,53.100,0.2284,952.050,0.00,344.4,0.2109,0.0962,0.1288
268,01/15/25 11:00:00 AM,1.51,3.52,278.0,651.2,21.461,51.700,0.2284,951.950,0.00,361.9,0.2116,0.0962,0.1281
269,01/15/25 11:10:00 AM,2.01,6.04,258.3,1171.2,21.342,49.700,0.2305,951.950,0.00,1023.1,0.2131,0.0962,0.1296
270,01/15/25 11:20:00 AM,4.03,10.07,261.1,1518.7,21.652,49.500,0.2334,951.950,0.00,286.9,0.2131,0.0969,0.1310
271,01/15/25 11:30:00 AM,4.03,8.56,258.3,1066.2,21.533,49.700,0.2327,952.050,0.00,619.4,0.2146,0.0969,0.1303
272,01/15/25 11:40:00 AM,4.53,8.56,275.2,1041.2,21.652,50.200,0.2327,952.250,0.00,513.1,0.2146,0.0969,0.1303
273,01/15/25 11:50:00 AM,4.03,10.57,269.6,1118.7,20.960,50.900,0.2320,952.450,0.00,254.4,0.2138,0.0969,0.1303
274,01/15/25 12:00:00 PM,4.03,9.06,266.7,1711.2,21.437,50.600,0.2320,952.350,0.00,616.9,0.2146,0.0969,0.1303
275,01/15/25 12:10:00 PM,4.53,8.05,279.4,1138.7,21.604,50.200,0.2349,952.350,0.00,336.9,0.2131,0.0976,0.1310
276,01/15/25 12:20:00 PM,4.53,9.56,271.0,1566.2,21.270,50.500,0.2284,952.350,0.00,408.1,0.2116,0.0976,0.1281
277,01/15/25 12:30:00 PM,4.53,9.56,272.4,2023.7,22.202,49.300,0.2291,952.250,0.00,1276.9,0.2116,0.0976,0.1288
278,01/15/25 12:40:00 PM,5.03,11.58,271.0,1998.7,21.939,47.700,0.2305,952.350,0.00,959.4,0.2131,0.0983,0.1296
279,01/15/25 12:50:00 PM,4.53,9.56,271.0,2391.2,22.274,47.900,0.2305,952.550,0.00,1244.4,0.2116,0.0983,0.1296
280,01/15/25 01:00:00 PM,4.03,9.06,263.9,2131.2,22.154,46.700,0.2305,952.750,0.00,1240.6,0.2116,0.0983,0.1296
281,01/15/25 01:10:00 PM,4.53,9.56,266.7,2311.2,22.609,45.400,0.2305,952.850,0.00,1220.6,0.2116,0.0991,0.1288
282,01/15/25 01:20:00 PM,4.53,11.07,265.3,2351.2,21.891,46.100,0.2305,952.950,0.00,1224.4,0.2116,0.0991,0.1296
283,01/15/25 01:30:00 PM,5.54,10.07,273.8,2316.2,21.963,45.700,0.2305,953.250,0.00,1179.4,0.2116,0.0991,0.1288
284,01/15/25 01:40:00 PM,5.54,12.08,283.6,2211.2,21.819,46.000,0.2305,953.450,0.00,1158.1,0.2116,0.0991,0.1288
285,01/15/25 01:50:00 PM,5.54,10.57,276.6,2226.2,22.298,45.400,0.2313,953.550,0.00,1148.1,0.2116,0.0998,0.1288
286,01/15/25 02:00:00 PM,5.03,10.07,275.2,1986.2,21.748,45.800,0.2313,953.550,0.00,1266.9,0.2124,0.0998,0.1288
287,01/15/25 02:10:00 PM,5.03,10.07,268.1,1998.7,21.533,45.000,0.2313,953.850,0.00,501.9,0.2124,0.1005,0.1288
288,01/15/25 02:20:00 PM,4.53,8.56,279.4,1873.7,21.795,44.700,0.2313,953.950,0.00,485.6,0.2116,0.1005,0.1288
289,01/15/25 02:30:00 PM,5.03,12.08,285.0,2026.2,21.246,45.400,0.2320,954.150,0.00,1258.1,0.2131,0.1005,0.1296
290,01/15/25 02:40:00 PM,5.03,10.57,269.6,1188.7,20.555,46.800,0.2320,954.450,0.00,1276.9,0.2138,0.1012,0.1288
291,01/15/25 02:50:00 PM,5.54,10.57,280.8,2103.7,21.056,46.000,0.2313,954.250,0.00,1243.1,0.2131,0.1005,0.1288
292,01/15/25 03:00:00 PM,5.54,10.57,285.0,1916.2,20.984,45.400,0.2313,954.350,0.00,254.4,0.2124,0.1012,0.1288
293,01/15/25 03:10:00 PM,5.54,10.57,278.0,1778.7,20.674,45.400,0.2313,954.450,0.00,1261.9,0.2131,0.1012,0.1288
294,01/15/25 03:20:00 PM,4.53,10.07,282.2,2003.7,20.627,44.700,0.2313,954.450,0.00,734.4,0.2131,0.1012,0.1288
295,01/15/25 03:30:00 PM,5.54,11.58,283.6,1731.2,20.055,45.300,0.2313,954.850,0.00,401.9,0.2138,0.1012,0.1288
296,01/15/25 03:40:00 PM,5.54,11.58,275.2,1381.2,20.317,46.200,0.2305,954.850,0.00,920.6,0.2124,0.1012,0.1281
297,01/15/25 03:50:00 PM,5.54,10.57,280.8,1313.7,20.293,46.000,0.2313,954.950,0.00,288.1,0.2138,0.1020,0.1288
298,01/15/25 04:00:00 PM,6.04,11.58,283.6,733.7,18.913,47.400,0.2327,955.250,0.00,299.4,0.2146,0.1020,0.1288
299,01/15/25 04:10:00 PM,5.03,10.57,272.4,658.7,19.222,49.600,0.2334,955.350,0.00,261.9,0.2146,0.1020,0.1296
300,01/15/25 04:20:00 PM,5.03,9.06,271.0,656.2,18.747,50.000,0.2349,955.550,0.00,290.6,0.2153,0.1020,0.1296
301,01/15/25 04:30:00 PM,5.54,9.56,279.4,1038.7,18.580,50.600,0.2349,955.750,0.00,1145.6,0.2153,0.1020,0.1303
302,01/15/25 04:40:00 PM,4.53,9.56,282.2,1141.2,19.436,49.400,0.2342,955.850,0.00,820.6,0.2146,0.1012,0.1303
303,01/15/25 04:50:00 PM,3.52,6.54,279.4,1083.7,18.985,49.200,0.2342,955.850,0.00,1040.6,0.2146,0.1020,0.1303
304,01/15/25 05:00:00 PM,4.03,7.55,279.4,558.7,18.295,49.100,0.2334,956.050,0.00,313.1,0.2146,0.1012,0.1296
305,01/15/25 05:10:00 PM,4.03,7.55,280.8,1138.7,19.032,48.200,0.2334,955.950,0.00,215.6,0.2138,0.1012,0.1296
306,01/15/25 05:20:00 PM,5.03,9.56,292.0,1271.2,19.627,48.200,0.2342,955.950,0.00,805.6,0.2146,0.1012,0.1296
307,01/15/25 05:30:00 PM,4.03,8.56,283.6,1553.7,19.436,47.200,0.2334,955.850,0.00,755.6,0.2138,0.1012,0.1296
308,01/15/25 05:40:00 PM,4.03,9.06,283.6,1051.2,18.057,48.300,0.2334,956.250,0.00,776.9,0.2138,0.1012,0.1288
309,01/15/25 05:50:00 PM,4.03,7.05,286.4,1073.7,18.699,49.000,0.2327,956.350,0.00,688.1,0.2138,0.1012,0.1288
310,01/15/25 06:00:00 PM,4.03,8.56,285.0,846.2,18.794,48.600,0.2327,956.550,0.00,118.1,0.2138,0.1012,0.1296
311,01/15/25 06:10:00 PM,4.03,9.06,292.0,271.2,16.939,50.500,0.2327,956.750,0.00,106.9,0.2138,0.1012,0.1288
312,01/15/25 06:20:00 PM,3.52,7.55,293.4,243.7,16.654,52.200,0.2342,956.850,0.00,108.1,0.2138,0.1005,0.1296
313,01/15/25 06:30:00 PM,3.52,7.05,280.8,251.2,16.606,51.700,0.2356,956.850,0.00,94.4,0.2146,0.1005,0.1303
314,01/15/25 06:40:00 PM,3.52,7.55,283.6,343.7,16.534,51.200,0.2334,956.850,0.00,73.1,0.2138,0.1005,0.1296
315,01/15/25 06:50:00 PM,3.02,6.04,283.6,203.7,16.320,51.700,0.2342,957.050,0.00,60.6,0.2138,0.1005,0.1296
316,01/15/25 07:00:00 PM,3.02,6.54,292.0,226.2,16.225,51.900,0.2342,957.050,0.00,80.6,0.2138,0.1005,0.1296
317,01/15/25 07:10:00 PM,3.52,8.05,286.4,196.2,16.249,51.200,0.2342,957.350,0.00,79.4,0.2138,0.0998,0.1296
318,01/15/25 07:20:00 PM,3.02,6.54,294.8,191.2,16.177,49.900,0.2342,957.250,0.00,81.9,0.2146,0.0998,0.1296
319,01/15/25 07:30:00 PM,3.02,6.04,293.4,158.7,15.963,49.900,0.2349,957.450,0.00,84.4,0.2146,0.0998,0.1303
320,01/15/25 07:40:00 PM,2.01,6.04,314.5,173.7,15.939,50.900,0.2356,957.650,0.00,64.4,0.2146,0.0998,0.1303
321,01/15/25 07:50:00 PM,1.51,4.53,303.2,156.2,15.724,51.500,0.2334,957.950,0.00,66.9,0.2138,0.0998,0.1296
322,01/15/25 08:00:00 PM,2.01,4.53,303.2,176.2,15.748,51.800,0.2320,957.950,0.00,91.9,0.2138,0.0998,0.1288
323,01/15/25 08:10:00 PM,1.51,5.54,307.5,168.7,15.772,52.200,0.2313,957.950,0.00,76.9,0.2131,0.0998,0.1288
324,01/15/25 08:20:00 PM,2.52,6.54,304.7,146.2,15.748,52.400,0.2305,958.050,0.00,63.1,0.2131,0.0998,0.1281
325,01/15/25 08:30:00 PM,1.51,4.03,308.9,111.2,15.533,53.100,0.2305,958.250,0.00,53.1,0.2124,0.0991,0.1281
326,01/15/25 08:40:00 PM,2.01,4.53,296.2,88.7,15.318,53.600,0.2320,958.350,0.00,39.4,0.2131,0.0991,0.1288
327,01/15/25 08:50:00 PM,1.01,4.53,328.5,68.7,15.055,54.900,0.2334,958.450,0.00,33.1,0.2116,0.0991,0.1288
328,01/15/25 09:00:00 PM,1.01,4.03,294.8,43.7,14.840,55.400,0.2334,958.450,0.00,19.4,0.2124,0.0991,0.1288
329,01/15/25 09:10:00 PM,0.50,2.52,304.7,23.7,14.290,57.000,0.2349,958.450,0.00,8.1,0.2138,0.0991,0.1303
330,01/15/25 09:20:00 PM,0.00,2.01,303.2,11.2,14.074,58.600,0.2422,958.750,0.00,3.1,0.2204,0.0991,0.1325
331,01/15/25 09:30:00 PM,0.00,2.01,300.4,3.7,13.786,59.400,0.2458,958.750,0.00,0.6,0.2218,0.0991,0.1339
332,01/15/25 09:40:00 PM,0.00,1.51,299.0,1.2,13.738,60.400,0.2501,958.950,0.00,0.6,0.2254,0.0991,0.1361
333,01/15/25 09:50:00 PM,0.00,2.01,245.7,1.2,13.714,60.200,0.2414,958.950,0.00,0.6,0.2189,0.0991,0.1332
334,01/15/25 10:00:00 PM,0.00,1.01,238.7,1.2,13.449,60.700,0.2443,959.150,0.00,0.6,0.2204,0.0983,0.1339
335,01/15/25 10:10:00 PM,0.00,1.51,244.3,1.2,13.690,61.100,0.2392,959.150,0.00,0.6,0.2175,0.0983,0.1318
336,01/15/25 10:20:00 PM,0.50,2.52,271.0,1.2,13.762,61.000,0.2400,959.250,0.00,0.6,0.2175,0.0983,0.1325
337,01/15/25 10:30:00 PM,0.00,2.01,265.3,1.2,13.738,60.700,0.2400,959.450,0.00,0.6,0.2175,0.0983,0.1325
338,01/15/25 10:40:00 PM,0.50,3.02,292.0,1.2,13.642,60.500,0.2429,959.350,0.00,0.6,0.2196,0.0983,0.1332
339,01/15/25 10:50:00 PM,0.50,2.52,296.2,1.2,13.522,60.600,0.2407,959.350,0.00,0.6,0.2182,0.0983,0.1325
340,01/15/25 11:00:00 PM,0.50,3.52,294.8,1.2,13.618,59.600,0.2392,959.550,0.00,0.6,0.2167,0.0983,0.1318
341,01/15/25 11:10:00 PM,0.50,2.01,304.7,1.2,13.594,59.800,0.2385,959.650,0.00,0.6,0.2167,0.0983,0.1318
342,01/15/25 11:20:00 PM,0.50,2.52,311.7,1.2,13.570,59.300,0.2392,959.750,0.00,0.6,0.2175,0.0976,0.1318
343,01/15/25 11:30:00 PM,0.00,2.01,315.9,1.2,13.329,59.900,0.2378,959.850,0.00,0.6,0.2167,0.0976,0.1318
344,01/15/25 11:40:00 PM,0.50,3.02,300.4,1.2,13.425,59.900,0.2363,959.950,0.00,0.6,0.2146,0.0976,0.1310
345,01/15/25 11:50:00 PM,0.00,0.50,241.5,1.2,13.137,60.100,0.2356,959.950,0.00,0.6,0.2146,0.0976,0.1303
346,01/16/25 12:00:00 AM,0.50,2.52,283.6,1.2,13.329,59.700,0.2349,960.050,0.00,0.6,0.2131,0.0976,0.1296
347,01/16/25 12:10:00 AM,0.00,2.01,293.4,1.2,13.185,59.800,0.2349,960.150,0.00,0.6,0.2131,0.0976,0.1296
348,01/16/25 12:20:00 AM,0.00,2.01,285.0,1.2,13.353,59.700,0.2363,959.850,0.00,0.6,0.2146,0.0969,0.1303
349,01/16/25 12:30:00 AM,0.00,1.51,292.0,1.2,13.161,60.100,0.2349,960.150,0.00,0.6,0.2131,0.0976,0.1296
350,01/16/25 12:40:00 AM,0.00,2.01,290.6,1.2,13.257,60.700,0.2363,959.850,0.00,0.6,0.2146,0.0969,0.1310
351,01/16/25 12:50:00 AM,0.50,3.02,289.2,1.2,13.040,61.200,0.2378,960.050,0.00,0.6,0.2160,0.0969,0.1318
352,01/16/25 01:00:00 AM,0.50,2.52,304.7,1.2,12.799,61.600,0.2392,959.750,0.00,0.6,0.2175,0.0969,0.1325
353,01/16/25 01:10:00 AM,0.00,1.51,311.7,1.2,12.389,62.700,0.2392,959.850,0.00,0.6,0.2175,0.0969,0.1318
354,01/16/25 01:20:00 AM,0.00,1.51,283.6,1.2,12.485,63.700,0.2378,959.750,0.00,0.6,0.2167,0.0969,0.1318
355,01/16/25 01:30:00 AM,0.50,2.01,287.8,1.2,12.461,63.500,0.2378,959.850,0.00,0.6,0.2167,0.0969,0.1318
356,01/16/25 01:40:00 AM,0.00,1.51,235.9,1.2,12.316,63.700,0.2378,960.050,0.00,0.6,0.2160,0.0969,0.1318
357,01/16/25 01:50:00 AM,0.00,1.01,221.8,1.2,12.243,63.700,0.2392,959.950,0.00,0.6,0.2175,0.0969,0.1325
358,01/16/25 02:00:00 AM,0.00,2.01,240.1,1.2,12.171,63.700,0.2392,959.950,0.00,0.6,0.2167,0.0969,0.1318
359,01/16/25 02:10:00 AM,0.00,1.01,242.9,1.2,12.243,63.900,0.2385,960.250,0.00,0.6,0.2167,0.0969,0.1318
360,01/16/25 02:20:00 AM,0.50,2.52,269.6,1.2,12.364,63.500,0.2392,960.250,0.00,0.6,0.2167,0.0969,0.1318
361,01/16/25 02:30:00 AM,0.00,1.01,269.6,1.2,11.977,63.100,0.2400,960.150,0.00,0.6,0.2175,0.0969,0.1325
362,01/16/25 02:40:00 AM,0.00,2.01,283.6,1.2,11.637,64.200,0.2414,960.350,0.00,0.6,0.2182,0.0969,0.1332
363,01/16/25 02:50:00 AM,0.00,1.01,272.4,1.2,11.516,64.700,0.2385,960.150,0.00,0.6,0.2167,0.0962,0.1318
364,01/16/25 03:00:00 AM,0.00,1.01,261.1,1.2,10.687,66.700,0.2407,960.350,0.00,0.6,0.2175,0.0962,0.1325
365,01/16/25 03:10:00 AM,0.00,0.50,261.1,1.2,10.956,67.500,0.2414,960.450,0.00,0.6,0.2175,0.0962,0.1325
366,01/16/25 03:20:00 AM,0.00,1.01,261.1,1.2,11.565,65.800,0.2392,960.350,0.00,0.6,0.2167,0.0962,0.1318
